name	category	state	exception	norm1	norm1_description	norm1_link	norm1_linkDescription	norm2	norm2_description	norm2_link	norm2_linkDescription	norm3	norm3_description	norm3_link	norm3_linkDescription	norm4	norm4_description	norm4_link	norm4_linkDescription	norm5	norm5_description	norm5_link	norm5_linkDescription
Cuba	Fines educativos	no existe	Selección de lecturas																				
El Salvador	Fines educativos	suficiente	Selección de lecturas	Ley de Propiedad Intelectual art. 49-C	Artículo. 49-C. Será lícita la reproducción de breves fragmentos de obras literarias, científicas o artísticas, en publicaciones o crestomatías o con fines didácticos, científicos de crítica literaria o de investigación, siempre que se indique de manera inconfundible, la fuente de donde proceden; que los textos reproducidos no sean alterados y que tal reproducción no atente contra la explotación normal de la obra, ni cause perjuicio a los intereses legítimos del autor. Para los mismos efectos y con iguales restricciones, podrán publicarse breves fragmentos en traducciones. 	https://wipolex.wipo.int/es/text/455849	Enlace a la norma																
Guatemala	Fines educativos	no existe	Selección de lecturas																				
Honduras	Fines educativos	no existe	Selección de lecturas																				
Nicaragua	Fines educativos	no existe	Selección de lecturas																				
República Dominicana	Fines educativos	no existe	Selección de lecturas																				
Venezuela	Fines educativos	no existe	Selección de lecturas																				
Bolivia	Fines educativos	no existe	Enseñanza en Línea																				
Costa Rica	Fines educativos	insuficiente	Enseñanza en Línea	Ley N° 6683 art 73	Artículo 73. Son libres las interpretaciones o ejecuciones de obras teatrales o musicales, que hayan sido puestas a disposición del público en forma legítima, cuando se realicen en el hogar para beneficio exclusivo del círculo familiar. También serán libres dichas interpretaciones o ejecuciones cuando sean utilizadas a título de ilustración para actividades exclusivamente educativas, en la medida justificada por el fin educativo, siempre que dicha interpretación o ejecución no atente contra la explotación normal de la obra ni cause un perjuicio injustificado a los intereses legítimos del titular de los derechos. Adicionalmente, deberá mencionarse la fuente y el nombre del autor, si este nombre figura en la fuente. Asimismo, es lícita la utilización y reproducción, en la medida justificada por el fin perseguido, de las obras a título de ilustración de la enseñanza por medio de publicaciones, tales como antologías, emisiones de radio o grabaciones sonoras o visuales, con tal de que esa utilización sea conforme a los usos honrados y se mencionen la fuente y el nombre del autor, si este nombre figura en la fuente.	https://wipolex.wipo.int/es/text/247913	Enlace a la norma	Ley N° 6683 art. 73 bis num. 1d	Artículo 73 bis. 1.-Son permitidas las siguientes excepciones a la protección prevista en esta Ley, para los derechos exclusivos de los artistas intérpretes o ejecutantes, los productores de fonogramas y los organismos de radiodifusión, siempre y cuando no atenten contra la explotación normal de la interpretación o ejecución, del fonograma o emisión, ni causen un perjuicio injustificado a los intereses legítimos del titular del derecho: (...) d) Cuando se trate de una utilización con fines exclusivamente docentes o de investigación científica. (...)	https://wipolex.wipo.int/es/text/247913	Enlace a la norma	Decreto Ejecutivo N° 24611-J art. 35 bis	Artículo 35 bis. Por aplicación del principio de la excepción académica establecido en el artículo 73 de la Ley N° 6683, en el último párrafo del artículo 54 y en el artículo 58 de la Ley N°8039, es permitida la compilación, la utilización y la reproducción de obras, incluyendo antologías, emisiones de radio o grabaciones, sonoras o visuales, en la medida requerida para cumplir fines ilustrativos para la enseñanza, con tal de que esa compilación, utilización o reproducción sea conforme a los usos honrados definidos en el artículo 3.37 del presente Reglamento, y se mencione la fuente y el nombre del autor, si este nombre figura en la fuente. De conformidad con lo anterior, en ningún caso es permitido que se persiga un fin de lucro por parte del usuario que solicita la reproducción de obras con fines académicos. El servicio de reproducción es permitido siempre y cuando la reproducción de parte de la obra se haga amparada a la excepción académica. Quedan excluidos de la excepción académica los programas de cómputo.	https://wipolex.wipo.int/es/text/222363	Enlace a la norma								
Cuba	Fines educativos	insuficiente	Enseñanza en Línea	Ley Nº 14  art. 38 b y d	Artículo 38. Es lícito, sin el consentimiento del autor y sin remuneración al mismo, pero con obligada referencia a su nombre y fuente, siempre que la obra sea de conocimiento público, y respetando sus valores específicos: (...) b) utilizar una obra, incluso íntegramente si su breve extensión y naturaleza lo justifican a título de ilustración de la enseñanza, en publicaciones, emisiones de radio o televisión, filmes o grabaciones sonoras o visuales; d) reproducir una obra por un procedimiento fotográfico u otro análogo, cuando la reproducción la realice una biblioteca, un centro de documentación, una institución científica o un establecimiento de enseñanza, y siempre que se haga con carácter no lucrativo y que la cantidad de ejemplares se limite estrictamente a las necesidades de una actividad específica; (...)	https://wipolex.wipo.int/es/text/406064	Enlace a la norma																
El Salvador	Fines educativos	insuficiente	Enseñanza en Línea	Ley de Propiedad Intelectual art. 44 c	Artículo 44. Son comunicaciones lícitas, sin autorización del autor ni pago de remuneración: (...) c) Las verificadas con fines exclusivamente didácticos, en actividades de enseñanza personalizada, en un aula o un lugar similar dedicado a la enseñanza, siempre que se mencione su fuente, título y autor; (...)	https://wipolex.wipo.int/es/text/455849	Enlace a la norma	Ley de Propiedad Intelectual art. 45 c	Artículo 45. Respecto de las obras ya divulgadas lícitamente, es permitida sin autorización del autor ni remuneración: (...) c) La reproducción por medios reprográficos, para la enseñanza o la realización de exámenes en instituciones educativas siempre que no haya fines de lucro y en la medida justificada por el objetivo perseguido, de artículos, breves extractos u obras breves lícitamente publicadas, a condición de que tal utilización se haga conforme a los usos honrados; (...)	https://wipolex.wipo.int/es/text/455849	Enlace a la norma	Ley de Propiedad Intelectual art. 49-C	Artículo. 49-C. Será lícita la reproducción de breves fragmentos de obras literarias, científicas o artísticas, en publicaciones o crestomatías o con fines didácticos, científicos de crítica literaria o de investigación, siempre que se indique de manera inconfundible, la fuente de donde proceden; que los textos reproducidos no sean alterados y que tal reproducción no atente contra la explotación normal de la obra, ni cause perjuicio a los intereses legítimos del autor. Para los mismos efectos y con iguales restricciones, podrán publicarse breves fragmentos en traducciones.	https://wipolex.wipo.int/es/text/455849	Enlace a la norma								
Guatemala	Fines educativos	insuficiente	Enseñanza en Línea	Ley de Derecho de Autor  art. 63 b	Artículo 63. Las obras protegidas por la presente ley podrán ser comunicadas lícitamente, sin necesidad de la autorización del autor ni el pago de remuneración alguna cuando la comunicación: (...) b) Se efectúe con fines exclusivamente didácticos, en el curso de las actividades de una institución de enseñanza por el personal y los estudiantes de dicha institución, siempre que la comunicación no persiga fines lucrativos, directos o indirectos, y el público esté compuesto exclusivamente por el personal y estudiantes del centro educativo o padres o tutores de alumnos y otras personas directamente vinculadas con las actividades de la institución. (...)	https://wipolex.wipo.int/es/text/408731	Enlace a la norma	Ley de Derecho de Autor  art. 64 a	Artículo 64. Respecto de las obras ya divulgadas también es permitida, sin autorización del autor, además de lo dispuesto en el artículo 32: a) La reproducción por medios reprográficos, de artículos o breves extractos de obras lícitamente publicadas, para la enseñanza o la realización de exámenes en instituciones educativas, siempre que no haya fines de lucro y que tal utilización no interfiera con la explotación normal de la obra ni cause perjuicio a los intereses legítimos del autor; (...)	https://wipolex.wipo.int/es/text/408731	Enlace a la norma	Ley de Derecho de Autor  art. 66 d	Artículo 66. Será lícito, sin autorización del titular del derecho y sin pago de remuneración, con obligación de mencionar la fuente y el nombre del autor de la obra utilizada, si están indicados. (...) d) Incluir en una obra propia, fragmentos de otras ajenas de naturaleza escrita, sonora o audiovisual, así como obras de carácter plástico, fotográfico u otras análogas, siempre que se trate de obras ya divulgadas y su inclusión se realice, a título de cita o para su análisis, con fines docentes o de investigación.	https://wipolex.wipo.int/es/text/408731	Enlace a la norma								
Honduras	Fines educativos	no existe	Enseñanza en Línea																				
Nicaragua	Fines educativos	no existe	Enseñanza en Línea																				
República Dominicana	Fines educativos	no existe	Enseñanza en Línea																				
Venezuela	Fines educativos	no existe	Enseñanza en Línea																				
Bolivia	Fines educativos	suficiente	Elusión de DRM 	No existe regulación sobre evasión de medidas de protección tecnológica (DRM) 																			
Costa Rica	Fines educativos	no existe	Elusión de DRM 																				
Cuba	Fines educativos	suficiente	Elusión de DRM 	No existe regulación sobre evasión de medidas de protección tecnológica (DRM) 																			
El Salvador	Fines educativos	no existe	Elusión de DRM 																				
Guatemala	Fines educativos	no existe	Elusión de DRM 																				
Honduras	Fines educativos	no existe	Elusión de DRM 																				
Nicaragua	Fines educativos	no existe	Elusión de DRM 																				
República Dominicana	Fines educativos	no existe	Elusión de DRM 																				
Venezuela	Fines educativos	no existe	Elusión de DRM 																				
Bolivia	Bibliotecas y archivos	no existe	Préstamo público																				
Costa Rica	Bibliotecas y archivos	no existe	Préstamo público																				
Cuba	Bibliotecas y archivos	no existe	Préstamo público																				
El Salvador	Bibliotecas y archivos	no existe	Préstamo público																				
Guatemala	Bibliotecas y archivos	insuficiente	Préstamo público	Ley de Derecho de Autor  art. 65	Artículo 65. Es permitido el préstamo al público del ejemplar lícito de una obra expresada por escrito, por una biblioteca o archivo cuyas actividades no tengan directa o indirectamente fines de lucro.	https://wipolex.wipo.int/es/text/408731	Enlace a la norma																
Honduras	Bibliotecas y archivos	no existe	Préstamo público																				
Nicaragua	Bibliotecas y archivos	no existe	Préstamo público																				
República Dominicana	Bibliotecas y archivos	insuficiente	Préstamo público	Ley N° 65-00  art. 38	Artículo 38. Las bibliotecas públicas pueden reproducir, para el uso exclusivo de sus lectores y cuando ello sea necesario para su conservación o para el servicio de préstamos a otras bibliotecas, también públicas, una copia de obras protegidas, depositadas en sus colecciones o archivos que se encuentren agotadas en el mercado local e internacional. Estas copias pueden ser también reproducidas, en una sola copia, por la biblioteca que las reciba, en caso de que ello sea necesario para su conservación, y con el único fin de que ellas sean utilizadas por sus lectores.	https://wipolex.wipo.int/es/text/181047	Enlace a la norma																
Venezuela	Bibliotecas y archivos	no existe	Préstamo público																				
Bolivia	Bibliotecas y archivos	no existe	Intercambios entre bibliotecas																				
Costa Rica	Bibliotecas y archivos	no existe	Intercambios entre bibliotecas																				
Cuba	Bibliotecas y archivos	insuficiente	Intercambios entre bibliotecas	Ley Nº 14  art. 38 d	Artículo 38. Es lícito, sin el consentimiento del autor y sin remuneración al mismo, pero con obligada referencia a su nombre y fuente, siempre que la obra sea de conocimiento público, y respetando sus valores específicos: (...) d) reproducir una obra por un procedimiento fotográfico u otro análogo, cuando la reproducción la realice una biblioteca, un centro de documentación, una institución científica o un establecimiento de enseñanza, y siempre que se haga con carácter no lucrativo y que la cantidad de ejemplares se limite estrictamente a las necesidades de una actividad específica; (...)	https://wipolex.wipo.int/es/text/406064	Enlace a la norma																
El Salvador	Bibliotecas y archivos	no existe	Intercambios entre bibliotecas																				
Guatemala	Bibliotecas y archivos	no existe	Intercambios entre bibliotecas																				
Honduras	Bibliotecas y archivos	insuficiente	Intercambios entre bibliotecas	Decreto Nº 4-99-E  art 49	Artículo 49. Cuando no sea posible adquirir un ejemplar en condiciones razonables, las bibliotecas públicas pueden reproducir para el uso exclusivo de sus lectores y cuando ello sea necesario para su conservación y para el servicio de préstamos a otras bibliotecas públicas, una copia de obras protegidas depositadas en sus colecciones de archivos que se encuentren agotadas. Estas copias pueden ser también reproducidas, en una sola copia, por la biblioteca que las reciba en caso de que ello sea necesario para su conservación, y con el único fin de que sean utilizadas por sus lectores, a condición de que el acto de reproducción reprográfica sea un caso aislado que,de repetirse, ocurra en ocasiones aisladas y no relacionadas entre sí.	https://wipolex.wipo.int/es/text/234858	Enlace a la norma																
Nicaragua	Bibliotecas y archivos	no existe	Intercambios entre bibliotecas																				
República Dominicana	Bibliotecas y archivos	insuficiente	Intercambios entre bibliotecas	Ley N° 65-00  art. 38	Artículo 38. Las bibliotecas públicas pueden reproducir, para el uso exclusivo de sus lectores y cuando ello sea necesario para su conservación o para el servicio de préstamos a otras bibliotecas, también públicas, una copia de obras protegidas, depositadas en sus colecciones o archivos que se encuentren agotadas en el mercado local e internacional. Estas copias pueden ser también reproducidas, en una sola copia, por la biblioteca que las reciba, en caso de que ello sea necesario para su conservación, y con el único fin de que ellas sean utilizadas por sus lectores.	https://wipolex.wipo.int/es/text/181047	Enlace a la norma																
Venezuela	Bibliotecas y archivos	no existe	Intercambios entre bibliotecas																				
Bolivia	Bibliotecas y archivos	no existe	Servicios de reproducción																				
Costa Rica	Bibliotecas y archivos	no existe	Servicios de reproducción																				
Cuba	Bibliotecas y archivos	suficiente	Servicios de reproducción	Ley Nº 14  art. 38 d	Artículo 38. Es lícito, sin el consentimiento del autor y sin remuneración al mismo, pero con obligada referencia a su nombre y fuente, siempre que la obra sea de conocimiento público, y respetando sus valores específicos: (...) d) reproducir una obra por un procedimiento fotográfico u otro análogo, cuando la reproducción la realice una biblioteca, un centro de documentación, una institución científica o un establecimiento de enseñanza, y siempre que se haga con carácter no lucrativo y que la cantidad de ejemplares se limite estrictamente a las necesidades de una actividad específica; (...)	https://wipolex.wipo.int/es/text/406064	Enlace a la norma																
El Salvador	Bibliotecas y archivos	insuficiente	Servicios de reproducción	Ley de Propiedad Intelectual art. 45 b	Artículo 45. Respecto de las obras ya divulgadas lícitamente, es permitida sin autorización del autor ni remuneración: (...) b) Las reproducciones fotomecánicas para el exclusivo uso personal, como la fotocopia y el microfilm, siempre que se limiten a pequeñas partes de una obra protegida o a obras agotadas. Se equipara a la reproducción ilícita toda utilización de las piezas reproducidas por cualquier medio o procedimiento, para un uso distinto del personal que se haga en concurrencia con el derecho exclusivo del autor de explotar su obra; (...)	https://wipolex.wipo.int/es/text/455849	Enlace a la norma																
Guatemala	Bibliotecas y archivos	no existe	Servicios de reproducción																				
Honduras	Bibliotecas y archivos	no existe	Servicios de reproducción																				
Nicaragua	Bibliotecas y archivos	no existe	Servicios de reproducción																				
República Dominicana	Bibliotecas y archivos	no existe	Servicios de reproducción																				
Venezuela	Bibliotecas y archivos	no existe	Servicios de reproducción																				
Bolivia	Bibliotecas y archivos	insuficiente	Preservación	Decisión 351 de la CAN  art 22 C (de aplicación directa)	Artículo 22.- Sin perjuicio de lo dispuesto en el Capítulo V y en el artículo anterior, será lícito realizar, sin la autorización del autor y sin el pago de remuneración alguna, los siguientes actos: (...) c) Reproducir en forma individual, una obra por una biblioteca o archivo cuyas actividades no tengan directa ni indirectamente fines de lucro, cuando el ejemplar respectivo se encuentre en la colección permanente de la biblioteca o archivo, y dicha reproducción se realice con los siguientes fines:  1) Preservar el ejemplar y sustituirlo en caso de extravío, destrucción o inutilización; o,  2) Sustituir, en la colección permanente de otra biblioteca o archivo, un ejemplar que se haya extraviado, destruido o inutilizado.  (...)	https://www.wipo.int/edocs/lexdocs/laws/es/can/can010es.pdf	Enlace a la norma																
Costa Rica	Bibliotecas y archivos	no existe	Preservación																				
Cuba	Bibliotecas y archivos	suficiente	Preservación	Ley Nº 14  art. 38 d	Artículo 38. Es lícito, sin el consentimiento del autor y sin remuneración al mismo, pero con obligada referencia a su nombre y fuente, siempre que la obra sea de conocimiento público, y respetando sus valores específicos: (...) d) reproducir una obra por un procedimiento fotográfico u otro análogo, cuando la reproducción la realice una biblioteca, un centro de documentación, una institución científica o un establecimiento de enseñanza, y siempre que se haga con carácter no lucrativo y que la cantidad de ejemplares se limite estrictamente a las necesidades de una actividad específica; (...)	https://wipolex.wipo.int/es/text/406064	Enlace a la norma																
El Salvador	Bibliotecas y archivos	insuficiente	Preservación	Ley de Propiedad Intelectual art. 45 d	Artículo 45. Respecto de las obras ya divulgadas lícitamente, es permitida sin autorización del autor ni remuneración: (...) d) La reproducción individual de una obra por bibliotecas o archivos que no tengan fines de lucro, cuando el ejemplar se encuentra en su colección permanente, para preservar dicho ejemplar y sustituirlo en caso de necesidad o para sustituir en la colección permanente de otra biblioteca o archivo, un ejemplar que se haya extraviado, destruido o inutilizado, siempre que no resulte posible adquirir tal ejemplar en plazo o condiciones razonables; (...)	https://wipolex.wipo.int/es/text/455849	Enlace a la norma																
Guatemala	Bibliotecas y archivos	suficiente	Preservación	Ley de Derecho de Autor  art. 64 b	Artículo 64. Respecto de las obras ya divulgadas también es permitida, sin autorización del autor, además de lo dispuesto en el artículo 32: (...) b) La reproducción individual de una obra por bibliotecas o archivos que no tengan fines de lucro, cuando el ejemplar se encuentre en su colección permanente, con el objeto de preservar dicho ejemplar y sustituirlo en caso de necesidad, o bien para sustituir un ejemplar similar, en la colección permanente de otra biblioteca o archivo, cuando éste se haya extraviado, destruido o inutilizado, siempre que no resulte posible adquirir el ejemplar en plazo o condiciones razonables; (...)	https://wipolex.wipo.int/es/text/408731	Enlace a la norma	Ley de Derecho de Autor  art. 71	Artículo 71. Los organismos de radiodifusión pueden, sin autorización del autor ni pago de una remuneración especial, realizar grabaciones efímeras con sus propios equipos y para la utilización en sus propias emisiones de radiodifusión, de una obra que tengan el derecho de radiodifundir. Sin embargo, el organismo de radiodifusión deberá destruir la grabación en el plazo de seis meses contados a partir de su realización, salvo que se haya convenido con el autor un plazo mayor. La grabación podrá conservarse en archivos oficiales cuando tenga un carácter documental excepcional.	https://wipolex.wipo.int/es/text/408731	Enlace a la norma												
Honduras	Bibliotecas y archivos	insuficiente	Preservación	Decreto Nº 4-99-E  art 49	Artículo 49. Cuando no sea posible adquirir un ejemplar en condiciones razonables, las bibliotecas públicas pueden reproducir para el uso exclusivo de sus lectores y cuando ello sea necesario para su conservación y para el servicio de préstamos a otras bibliotecas públicas, una copia de obras protegidas depositadas en sus colecciones de archivos que se encuentren agotadas. Estas copias pueden ser también reproducidas, en una sola copia, por la biblioteca que las reciba en caso de que ello sea necesario para su conservación, y con el único fin de que sean utilizadas por sus lectores, a condición de que el acto de reproducción reprográfica sea un caso aislado que,de repetirse, ocurra en ocasiones aisladas y no relacionadas entre sí.	https://wipolex.wipo.int/es/text/234858	Enlace a la norma																
Nicaragua	Bibliotecas y archivos	insuficiente	Preservación	Ley N° 312  art. 35	Artículo 35.  Las bibliotecas y servicios de archivo, cuyas actividades no persigan directa ni indirectamente un provecho comercial, pueden reproducir, sin autorización del autor, ejemplares aislados de una obra que forme parte de su colección permanente a fin de conservarlos o de reemplazarlos, si el ejemplar en cuestión ha sido perdido, destruido o se ha hecho inutilizable, a condición de que no sea posible adquirir tal ejemplar en un tiempo y bajo condiciones razonables.	https://wipolex.wipo.int/es/text/128904	Enlace a la norma																
República Dominicana	Bibliotecas y archivos	insuficiente	Preservación	Ley N° 65-00  art. 38	Artículo 38. Las bibliotecas públicas pueden reproducir, para el uso exclusivo de sus lectores y cuando ello sea necesario para su conservación o para el servicio de préstamos a otras bibliotecas, también públicas, una copia de obras protegidas, depositadas en sus colecciones o archivos que se encuentren agotadas en el mercado local e internacional. Estas copias pueden ser también reproducidas, en una sola copia, por la biblioteca que las reciba, en caso de que ello sea necesario para su conservación, y con el único fin de que ellas sean utilizadas por sus lectores.	https://wipolex.wipo.int/es/text/181047	Enlace a la norma																
Venezuela	Bibliotecas y archivos	insuficiente	Preservación	Ley de Derecho de Autor art. 44 num. 4	Artículo 44. Son reproducciones lícitas: (...) 4. La reproducción individual de una obra por bibliotecas o archivos que no tengan fines de lucro, cuando el ejemplar se encuentre en su colección permanente, para preservar dicho ejemplar y sustituirlo en caso de necesidad o para sustituir en la colección permanente de otra biblioteca o archivo, un ejemplar que se haya extraviado, destruido o inutilizado, siempre que no resulte posible adquirir tal ejemplar en plazo y condiciones razonables. (...)	https://wipolex.wipo.int/es/text/130136	Enlace a la norma																
Bolivia	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
Costa Rica	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
Cuba	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
El Salvador	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
Guatemala	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
Honduras	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
Nicaragua	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
República Dominicana	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
Venezuela	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
Bolivia	Bibliotecas y archivos	no existe	Obras huérfanas																				
Costa Rica	Bibliotecas y archivos	no existe	Obras huérfanas																				
Cuba	Bibliotecas y archivos	insuficiente	Obras huérfanas	Ley Nº 14  art. 38 d	Artículo 38. Es lícito, sin el consentimiento del autor y sin remuneración al mismo, pero con obligada referencia a su nombre y fuente, siempre que la obra sea de conocimiento público, y respetando sus valores específicos: (...) d) reproducir una obra por un procedimiento fotográfico u otro análogo, cuando la reproducción la realice una biblioteca, un centro de documentación, una institución científica o un establecimiento de enseñanza, y siempre que se haga con carácter no lucrativo y que la cantidad de ejemplares se limite estrictamente a las necesidades de una actividad específica; (...)	https://wipolex.wipo.int/es/text/406064	Enlace a la norma																
El Salvador	Bibliotecas y archivos	no existe	Obras huérfanas																				
Guatemala	Bibliotecas y archivos	no existe	Obras huérfanas																				
Honduras	Bibliotecas y archivos	no existe	Obras huérfanas																				
Nicaragua	Bibliotecas y archivos	no existe	Obras huérfanas																				
República Dominicana	Bibliotecas y archivos	no existe	Obras huérfanas																				
Venezuela	Bibliotecas y archivos	no existe	Obras huérfanas																				
Bolivia	Bibliotecas y archivos	no existe	Usos transfronterizos																				
Costa Rica	Bibliotecas y archivos	no existe	Usos transfronterizos																				
Cuba	Bibliotecas y archivos	no existe	Usos transfronterizos																				
El Salvador	Bibliotecas y archivos	no existe	Usos transfronterizos																				
Guatemala	Bibliotecas y archivos	no existe	Usos transfronterizos																				
Honduras	Bibliotecas y archivos	no existe	Usos transfronterizos																				
Nicaragua	Bibliotecas y archivos	no existe	Usos transfronterizos																				
República Dominicana	Bibliotecas y archivos	no existe	Usos transfronterizos																				
Venezuela	Bibliotecas y archivos	no existe	Usos transfronterizos																				
Bolivia	Bibliotecas y archivos	no existe	Importación paralela																				
Costa Rica	Bibliotecas y archivos	suficiente	Importación paralela	Artículo 16 num. 2	Artículo 16 num. 2. Los derechos conferidos por los incisos g) [distribución] e i) [importación] del presente artículo no serán oponibles contra la venta o importación de originales o copias de una obra puestas legítimamente en el comercio, en cualquier país, por el titular de la obra protegida u otra persona que tenga el consentimiento de este.	https://wipolex.wipo.int/es/text/247913	Enlace a la norma																
Cuba	Bibliotecas y archivos	no existe	Importación paralela																				
El Salvador	Bibliotecas y archivos	no existe	Importación paralela																				
Guatemala	Bibliotecas y archivos	no existe	Importación paralela																				
Honduras	Bibliotecas y archivos	no existe	Importación paralela																				
Nicaragua	Bibliotecas y archivos	no existe	Importación paralela																				
República Dominicana	Bibliotecas y archivos	no existe	Importación paralela																				
Venezuela	Bibliotecas y archivos	no existe	Importación paralela																				
Bolivia	Bibliotecas y archivos	no existe	Servicios de Traducción																				
Costa Rica	Bibliotecas y archivos	no existe	Servicios de Traducción																				
Cuba	Bibliotecas y archivos	suficiente	Servicios de Traducción	Ley Nº 14  art. 38 d	Artículo 38. Es lícito, sin el consentimiento del autor y sin remuneración al mismo, pero con obligada referencia a su nombre y fuente, siempre que la obra sea de conocimiento público, y respetando sus valores específicos: (...) d) reproducir una obra por un procedimiento fotográfico u otro análogo, cuando la reproducción la realice una biblioteca, un centro de documentación, una institución científica o un establecimiento de enseñanza, y siempre que se haga con carácter no lucrativo y que la cantidad de ejemplares se limite estrictamente a las necesidades de una actividad específica; (...)	https://wipolex.wipo.int/es/text/406064	Enlace a la norma	Ley Nº 14  art. 39	Artículo 39. Cuando se trate de una obra expresada en lenguaje oral o escrito, las utilizaciones mencionadas en el artículo precedente podrán hacerse directamente en el idioma original de la obra, o mediante su traducción al español.	https://wipolex.wipo.int/es/text/406064	Enlace a la norma												
El Salvador	Bibliotecas y archivos	no existe	Servicios de Traducción																				
Guatemala	Bibliotecas y archivos	no existe	Servicios de Traducción																				
Honduras	Bibliotecas y archivos	no existe	Servicios de Traducción																				
Nicaragua	Bibliotecas y archivos	no existe	Servicios de Traducción																				
República Dominicana	Bibliotecas y archivos	no existe	Servicios de Traducción																				
Venezuela	Bibliotecas y archivos	no existe	Servicios de Traducción																				
Bolivia	Bibliotecas y archivos	insuficiente	Obras agotadas o no disponibles	Ley N° 1322 art. 25	Artículo 25. Antes de que el plazo de protección de una obra haya expirado, el Estado podrá decretar la utilización por necesidad pública de los derechos patrimoniales sobre una obra que se considera de gran valor cultural para el país, o de interés social o público, previo pago de una justa indemnización al titular de dicho derecho. Para decretar esta utilización se requiere: a) que la obra haya sido publicada; b) que los ejemplares de la última edición estén agotados; y c) que hayan transcurrido por lo menos tres años después de su última publicación.	https://wipolex.wipo.int/es/text/125355	Enlace a la norma	Ley N° 1322 art. 26	Artículo 26. Los herederos o causa-habientes no podrán oponerse a que terceros publiquen las obras del causante ya divulgadas cuando dejen transcurrir más de cinco años, computables desde la muerte del causante, sin disponer su publicación. En estos casos, si entre el tercero que publica y los herederos o causa-habientes no hubiera acuerdo sobre las condiciones de la impresión o la remuneración, ambas serán fijadas por el procedimiento establecido en los artículos 3l° y 35° de la presente Ley.	https://wipolex.wipo.int/es/text/125355	Enlace a la norma												
Costa Rica	Bibliotecas y archivos	no existe	Obras agotadas o no disponibles																				
Cuba	Bibliotecas y archivos	suficiente	Obras agotadas o no disponibles	Ley Nº 14  art. 36	Artículo 36. La autoridad competente puede conceder a una institución oficial, entidad, empresa u organización social o de masas de un país que no se encuentre en condiciones de adquirir determinado derecho de utilización de una obra científica, técnica, artística, literaria o educacional, una licencia gratuita para utilizar sin propósito de lucro dicha obra en cualquiera de las formas autorizadas por esta Ley, siempre que haya sido creada por un ciudadano cubano; que su distribución o utilización se realice exclusivamente dentro del territorio del Estado a cuya institución oficial, entidad, empresa u organismo social o de masas se le haya otorgado la licencia; que se haga constar el nombre del autor y que se respete la integridad de la obra. Dicha licencia no podrá ser objeto de cesión.	https://wipolex.wipo.int/es/text/406064	Enlace a la norma	Ley Nº 14  art. 37	Artículo 37. Por razones de interés social, la autoridad competente puede conceder una licencia para reproducir y publicar en forma impresa u otra análoga una obra publicada en la misma forma, o para traducirla y editarla, o para difundirla por la radio, la televisión u otros medios sonoros o visuales, en su idioma original o en traducción, o para reproducir en forma audiovisual toda fijación de la misma naturaleza, sin que medien la autorización y remuneración dispuestas en los incisos c), ch) y d) del artículo 4 de esta Ley, y siempre que se cumplan las condiciones siguientes: a) que la obra sea necesaria para el desarrollo de la ciencia, la técnica, la educación o la superación profesional; b) que su distribución o difusión sea gratuita o, en caso de venta de materiales impresos, ésta se realice sin ánimo de lucro; c) que su distribución o difusión se realice exclusivamente en el territorio del Estado cubano.	https://wipolex.wipo.int/es/text/406064	Enlace a la norma	Ley Nº 14  art. 38 d	Artículo 38. Es lícito, sin el consentimiento del autor y sin remuneración al mismo, pero con obligada referencia a su nombre y fuente, siempre que la obra sea de conocimiento público, y respetando sus valores específicos: (...) d) reproducir una obra por un procedimiento fotográfico u otro análogo, cuando la reproducción la realice una biblioteca, un centro de documentación, una institución científica o un establecimiento de enseñanza, y siempre que se haga con carácter no lucrativo y que la cantidad de ejemplares se limite estrictamente a las necesidades de una actividad específica; (...)	https://wipolex.wipo.int/es/text/406064	Enlace a la norma								
El Salvador	Bibliotecas y archivos	insuficiente	Obras agotadas o no disponibles	Ley de Propiedad Intelectual art. 45 b	Artículo 45. Respecto de las obras ya divulgadas lícitamente, es permitida sin autorización del autor ni remuneración: (...) b) Las reproducciones fotomecánicas para el exclusivo uso personal, como la fotocopia y el microfilm, siempre que se limiten a pequeñas partes de una obra protegida o a obras agotadas. Se equipara a la reproducción ilícita toda utilización de las piezas reproducidas por cualquier medio o procedimiento, para un uso distinto del personal que se haga en concurrencia con el derecho exclusivo del autor de explotar su obra; (...)	https://wipolex.wipo.int/es/text/455849	Enlace a la norma																
